State,Start Time,End Time,Factory,Line,Good Glove,Produced Glove,Empty Link,Cuff TR,No beading ,Palm TR,Unstripped,No glove ,Functional,Others
Running,2022-01-14_12:05:52,2022-01-14_12:11:34,F32,11,3004,3131,14,1,0,0,102,5,0,19
Running,2022-01-14_12:11:51,2022-01-14_12:14:22,F32,11,1320,1350,13,2,0,0,14,3,0,11
Running,2022-01-14_12:14:36,2022-01-14_12:17:34,F32,11,1525,1553,11,0,0,0,16,2,1,9
Running,2022-01-14_12:18:08,2022-01-14_13:00:00,F32,11,22264,22735,185,15,3,1,353,24,7,68
Running,2022-01-14_13:00:00,2022-01-14_14:00:00,F32,11,32160,32652,260,18,0,2,315,39,13,105
Running,2022-01-14_14:00:00,2022-01-14_14:47:19,F32,11,25320,25762,189,10,1,3,305,27,10,86
Running,2022-01-14_14:48:04,2022-01-14_15:00:00,F32,11,6319,6418,66,4,1,0,43,8,2,41
Running,2022-01-14_15:00:00,2022-01-14_16:00:00,F32,11,32212,32657,262,20,0,5,275,48,12,85
Running,2022-01-14_16:00:00,2022-01-14_17:00:00,F32,11,32223,32698,254,15,1,4,321,45,11,78
Running,2022-01-14_17:00:00,2022-01-14_17:43:48,F32,11,23424,23793,199,7,1,2,245,37,8,69
Running,2022-01-14_17:44:09,2022-01-14_18:00:00,F32,11,8455,8582,62,2,1,0,82,15,1,26
Running,2022-01-14_18:00:00,2022-01-14_18:26:19,F32,11,14112,14337,115,5,2,1,159,20,3,35
Running,2022-01-14_18:31:27,2022-01-14_18:32:07,F32,11,311,320,4,0,0,0,7,0,1,1
Running,2022-01-14_18:32:35,2022-01-14_19:00:00,F32,11,14643,14867,120,2,1,2,148,23,4,44
Running,2022-01-14_19:00:00,2022-01-14_20:00:00,F32,11,32163,32656,256,11,7,3,328,45,10,89
Running,2022-01-14_20:00:00,2022-01-14_21:00:00,F32,11,32131,32636,276,8,0,5,343,42,12,95
Running,2022-01-14_21:00:00,2022-01-14_21:10:02,F32,11,5421,5490,31,2,0,1,40,5,3,18
Running,2022-01-15_09:07:16,2022-01-15_10:00:00,F32,11,28301,28642,238,19,2,2,112,47,7,152
Running,2022-01-15_10:00:00,2022-01-15_11:00:00,F32,11,32269,32639,273,21,3,2,106,63,8,167
Running,2022-01-15_11:00:00,2022-01-15_12:00:00,F32,11,32122,32671,256,50,16,6,213,89,6,169
Running,2022-01-15_12:00:00,2022-01-15_13:00:00,F32,11,31997,32627,285,19,4,3,361,42,9,192
Running,2022-01-15_13:00:00,2022-01-15_14:00:00,F32,11,32132,32660,253,17,5,1,323,33,8,141
Running,2022-01-15_14:00:00,2022-01-15_15:00:00,F32,11,32229,32643,268,25,1,1,226,34,9,118
Running,2022-01-15_15:00:00,2022-01-15_15:57:02,F32,11,30734,30966,251,13,1,1,92,32,5,88
No PLC Connection,2022-01-15_15:57:02,2022-01-15_15:57:21,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-15_15:57:21,2022-01-15_16:00:00,F32,11,1416,1436,0,2,0,0,5,9,0,4
Running,2022-01-15_16:00:00,2022-01-15_17:00:00,F32,11,32377,32617,275,15,2,0,65,27,8,123
Running,2022-01-15_17:00:00,2022-01-15_18:00:00,F32,11,32365,32625,288,9,0,1,91,37,4,118
Running,2022-01-15_18:00:00,2022-01-15_19:00:00,F32,11,32348,32618,282,17,0,1,105,29,4,114
Running,2022-01-15_19:00:00,2022-01-15_20:00:00,F32,11,32326,32636,264,15,1,0,124,24,3,143
Running,2022-01-15_20:00:00,2022-01-15_21:00:00,F32,11,32247,32612,282,22,1,0,124,31,7,180
Running,2022-01-15_21:00:00,2022-01-15_22:00:00,F32,11,32280,32635,258,15,1,0,131,41,6,161
Running,2022-01-15_22:00:00,2022-01-15_23:00:00,F32,11,32203,32614,280,34,3,4,165,62,8,135
Running,2022-01-15_23:00:00,2022-01-16_00:00:00,F32,11,32183,32617,291,39,1,2,281,45,7,59
Running,2022-01-16_00:00:00,2022-01-16_01:00:00,F32,11,32276,32622,271,38,1,6,221,17,10,53
Running,2022-01-16_01:00:00,2022-01-16_02:00:00,F32,11,32274,32622,275,43,2,7,209,25,8,54
Running,2022-01-16_02:00:00,2022-01-16_03:00:00,F32,11,32102,32613,277,47,1,5,288,86,4,80
Running,2022-01-16_03:00:00,2022-01-16_04:00:00,F32,11,32367,32635,265,35,2,2,137,15,5,72
Running,2022-01-16_04:00:00,2022-01-16_05:00:00,F32,11,32382,32628,276,43,1,2,116,20,3,61
Running,2022-01-16_05:00:00,2022-01-16_06:00:00,F32,11,32356,32624,292,28,1,5,116,27,10,81
Running,2022-01-16_06:00:00,2022-01-16_07:00:00,F32,11,32384,32630,271,28,1,4,106,26,13,68
Running,2022-01-16_07:00:00,2022-01-16_07:47:04,F32,11,24964,25218,202,30,3,5,99,53,3,61
Bypassing,2022-01-16_07:47:04,2022-01-16_08:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-16_08:00:00,2022-01-16_08:33:32,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-16_08:33:32,2022-01-16_08:33:34,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-16_08:33:34,2022-01-16_08:45:39,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-16_08:45:39,2022-01-16_08:46:19,F32,11,341,370,4,0,0,0,11,17,0,1
Bypassing,2022-01-16_08:46:19,2022-01-16_09:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-16_09:00:00,2022-01-16_09:56:18,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-16_09:56:18,2022-01-16_09:56:21,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-16_09:56:21,2022-01-16_10:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-16_10:00:00,2022-01-16_10:07:30,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-16_10:07:30,2022-01-16_10:08:12,F32,11,172,203,0,0,0,0,12,18,0,1
Bypassing,2022-01-16_10:08:12,2022-01-16_10:23:36,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-16_10:23:36,2022-01-16_10:23:38,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-16_10:23:38,2022-01-16_10:27:13,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-16_10:27:13,2022-01-16_10:27:16,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-16_10:27:16,2022-01-16_10:36:03,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-16_10:36:03,2022-01-16_11:00:00,F32,11,11758,12199,113,4,2,4,344,39,5,43
Running,2022-01-16_11:00:00,2022-01-16_12:00:00,F32,11,32483,33347,331,63,7,4,540,72,6,172
Running,2022-01-16_12:00:00,2022-01-16_13:00:00,F32,11,32533,33251,313,43,1,4,411,66,9,184
Running,2022-01-16_13:00:00,2022-01-16_14:00:00,F32,11,32757,33355,287,13,1,1,360,34,3,186
Running,2022-01-16_14:00:00,2022-01-16_15:00:00,F32,11,33112,33413,288,21,3,1,71,36,9,160
Running,2022-01-16_15:00:00,2022-01-16_16:00:00,F32,11,33002,33347,320,27,0,2,95,41,2,178
Running,2022-01-16_16:00:00,2022-01-16_17:00:00,F32,11,33138,33407,287,22,0,3,78,23,6,137
Running,2022-01-16_17:00:00,2022-01-16_18:00:00,F32,11,33086,33395,299,25,0,2,73,31,1,177
Running,2022-01-16_18:00:00,2022-01-16_19:00:00,F32,11,32620,32923,294,24,1,2,68,21,7,180
Running,2022-01-16_19:00:00,2022-01-16_20:00:00,F32,11,32321,32613,298,24,1,0,59,18,7,183
Running,2022-01-16_20:00:00,2022-01-16_21:00:00,F32,11,32278,32577,317,21,1,3,57,17,8,192
Running,2022-01-16_21:00:00,2022-01-16_22:00:00,F32,11,32244,32606,291,31,1,3,87,20,5,215
Running,2022-01-16_22:00:00,2022-01-16_23:00:00,F32,11,32222,32599,294,24,1,1,102,30,9,210
Running,2022-01-16_23:00:00,2022-01-17_00:00:00,F32,11,32189,32603,286,30,2,2,80,28,6,266
Running,2022-01-17_00:00:00,2022-01-17_01:00:00,F32,11,32184,32566,293,25,3,2,93,25,5,229
Running,2022-01-17_01:00:00,2022-01-17_02:00:00,F32,11,32247,32626,324,30,0,1,115,32,4,197
Running,2022-01-17_02:00:00,2022-01-17_03:00:00,F32,11,32192,32580,311,25,0,1,89,25,7,241
Running,2022-01-17_03:00:00,2022-01-17_04:00:00,F32,11,32135,32590,301,32,2,1,117,39,5,259
Running,2022-01-17_04:00:00,2022-01-17_05:00:00,F32,11,31727,32187,304,34,1,0,121,31,2,271
Running,2022-01-17_05:00:00,2022-01-17_06:00:00,F32,11,32102,32591,294,35,0,3,146,35,6,264
Running,2022-01-17_06:00:00,2022-01-17_07:00:00,F32,11,32104,32586,306,24,0,1,156,27,8,266
Running,2022-01-17_07:00:00,2022-01-17_08:00:00,F32,11,32078,32572,328,39,7,0,149,34,6,259
Running,2022-01-17_08:00:00,2022-01-17_09:00:00,F32,11,32624,33157,325,19,1,0,154,48,3,308
Running,2022-01-17_09:00:00,2022-01-17_10:00:00,F32,11,32721,33351,326,40,2,2,166,65,6,349
Running,2022-01-17_10:00:00,2022-01-17_11:00:00,F32,11,32704,33277,365,37,1,2,182,49,4,298
Running,2022-01-17_11:00:00,2022-01-17_12:00:00,F32,11,32875,33383,302,48,3,2,137,51,15,252
Running,2022-01-17_12:00:00,2022-01-17_13:00:00,F32,11,32492,32949,274,28,2,1,138,41,6,241
Running,2022-01-17_13:00:00,2022-01-17_14:00:00,F32,11,32286,32643,248,27,2,1,144,29,16,138
Running,2022-01-17_14:00:00,2022-01-17_15:00:00,F32,11,32316,32649,250,28,3,1,129,28,15,129
Running,2022-01-17_15:00:00,2022-01-17_16:00:00,F32,11,32336,32665,233,26,0,1,99,31,16,156
Running,2022-01-17_16:00:00,2022-01-17_17:00:00,F32,11,32325,32658,243,16,0,1,106,23,12,175
Running,2022-01-17_17:00:00,2022-01-17_18:00:00,F32,11,32257,32652,257,24,3,0,146,32,13,177
Running,2022-01-17_18:00:00,2022-01-17_19:00:00,F32,11,32228,32638,250,32,2,5,143,36,12,180
Running,2022-01-17_19:00:00,2022-01-17_20:00:00,F32,11,32252,32652,244,21,0,0,149,34,8,188
Running,2022-01-17_20:00:00,2022-01-17_21:00:00,F32,11,32241,32643,250,23,1,5,136,40,4,193
Running,2022-01-17_21:00:00,2022-01-17_22:00:00,F32,11,32266,32655,240,20,4,2,150,36,11,166
Running,2022-01-17_22:00:00,2022-01-17_23:00:00,F32,11,32219,32622,249,27,1,1,161,37,12,164
Running,2022-01-17_23:00:00,2022-01-18_00:00:00,F32,11,32213,32629,262,35,3,3,134,41,5,195
Running,2022-01-18_00:00:00,2022-01-18_01:00:00,F32,11,32237,32627,265,33,3,2,146,41,9,156
Running,2022-01-18_01:00:00,2022-01-18_02:00:00,F32,11,32292,32657,238,29,1,1,140,25,5,164
Running,2022-01-18_02:00:00,2022-01-18_03:00:00,F32,11,32243,32626,264,24,4,6,119,32,5,193
Running,2022-01-18_03:00:00,2022-01-18_04:00:00,F32,11,32278,32677,256,29,2,1,143,41,9,174
Running,2022-01-18_04:00:00,2022-01-18_05:00:00,F32,11,32234,32643,249,31,2,3,123,52,7,191
Running,2022-01-18_05:00:00,2022-01-18_06:00:00,F32,11,32179,32614,278,38,2,1,150,25,8,211
Running,2022-01-18_06:00:00,2022-01-18_07:00:00,F32,11,32118,32597,266,31,0,0,130,23,6,289
Running,2022-01-18_07:00:00,2022-01-18_08:00:00,F32,11,32165,32637,258,44,3,2,146,31,9,237
Running,2022-01-18_08:00:00,2022-01-18_09:00:00,F32,11,32451,33015,259,36,7,2,139,43,9,328
Running,2022-01-18_09:00:00,2022-01-18_10:00:00,F32,11,32762,33398,276,42,5,0,144,45,4,396
Running,2022-01-18_10:00:00,2022-01-18_11:00:00,F32,11,32741,33336,300,35,0,3,248,57,5,247
Running,2022-01-18_11:00:00,2022-01-18_12:00:00,F32,11,32740,33286,315,47,4,0,228,78,3,186
Running,2022-01-18_12:00:00,2022-01-18_13:00:00,F32,11,32883,33404,273,33,1,3,265,80,12,127
Running,2022-01-18_13:00:00,2022-01-18_14:00:00,F32,11,32889,33398,258,32,1,2,236,77,7,154
Running,2022-01-18_14:00:00,2022-01-18_15:00:00,F32,11,32927,33412,274,26,2,3,242,39,9,164
Running,2022-01-18_15:00:00,2022-01-18_16:00:00,F32,11,32891,33391,293,35,0,1,254,55,11,144
Running,2022-01-18_16:00:00,2022-01-18_17:00:00,F32,11,32817,33377,263,36,3,2,256,54,10,199
Running,2022-01-18_17:00:00,2022-01-18_18:00:00,F32,11,32886,33424,259,24,0,2,267,53,9,183
Running,2022-01-18_18:00:00,2022-01-18_19:00:00,F32,11,32854,33379,281,25,1,5,240,54,10,190
Running,2022-01-18_19:00:00,2022-01-18_20:00:00,F32,11,32874,33398,288,23,2,1,242,60,13,183
Running,2022-01-18_20:00:00,2022-01-18_21:00:00,F32,11,32617,33207,269,31,1,0,252,79,9,218
Running,2022-01-18_21:00:00,2022-01-18_22:00:00,F32,11,32785,33364,276,34,2,1,198,64,6,274
Running,2022-01-18_22:00:00,2022-01-18_23:00:00,F32,11,32763,33403,277,38,1,2,286,70,14,229
Running,2022-01-18_23:00:00,2022-01-19_00:00:00,F32,11,32488,33371,300,207,3,2,322,127,9,213
Running,2022-01-19_00:00:00,2022-01-19_01:00:00,F32,11,32710,33341,296,51,1,1,219,69,9,281
Running,2022-01-19_01:00:00,2022-01-19_02:00:00,F32,11,32882,33400,288,26,2,3,182,54,9,242
Running,2022-01-19_02:00:00,2022-01-19_03:00:00,F32,11,32879,33413,268,28,1,5,149,62,5,284
Running,2022-01-19_03:00:00,2022-01-19_04:00:00,F32,11,32752,33345,290,26,3,1,190,65,9,299
Running,2022-01-19_04:00:00,2022-01-19_05:00:00,F32,11,32850,33386,299,34,3,4,184,77,6,228
Running,2022-01-19_05:00:00,2022-01-19_06:00:00,F32,11,32821,33389,263,40,3,0,179,71,7,268
Running,2022-01-19_06:00:00,2022-01-19_07:00:00,F32,11,32327,32913,287,35,2,3,177,86,5,278
Running,2022-01-19_07:00:00,2022-01-19_07:12:51,F32,11,6096,6196,56,5,0,0,34,11,1,49
Bypassing,2022-01-19_07:12:51,2022-01-19_07:43:35,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_07:43:35,2022-01-19_07:53:33,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_07:53:33,2022-01-19_08:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_08:00:00,2022-01-19_08:00:28,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_08:00:28,2022-01-19_08:06:41,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_08:06:41,2022-01-19_08:10:11,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_08:10:11,2022-01-19_08:13:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_08:13:29,2022-01-19_08:21:43,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_08:21:43,2022-01-19_08:29:54,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_08:29:54,2022-01-19_08:39:48,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_08:39:48,2022-01-19_08:39:50,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_08:39:50,2022-01-19_08:40:05,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_08:40:05,2022-01-19_08:40:07,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_08:40:07,2022-01-19_08:46:38,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_08:46:38,2022-01-19_08:47:51,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_08:47:51,2022-01-19_08:48:41,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_08:48:41,2022-01-19_08:55:53,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_08:55:53,2022-01-19_09:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_09:00:00,2022-01-19_09:03:05,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_09:03:05,2022-01-19_09:08:41,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_09:08:41,2022-01-19_09:10:52,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_09:10:52,2022-01-19_09:19:03,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_09:19:03,2022-01-19_09:21:22,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_09:21:22,2022-01-19_10:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_10:00:00,2022-01-19_10:49:04,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_10:49:27,2022-01-19_10:49:46,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_10:49:46,2022-01-19_11:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_11:00:00,2022-01-19_12:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_12:00:00,2022-01-19_13:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_13:00:00,2022-01-19_14:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_14:00:00,2022-01-19_15:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_15:00:00,2022-01-19_15:06:15,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_15:06:31,2022-01-19_15:06:49,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_15:06:49,2022-01-19_16:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_16:00:00,2022-01-19_16:04:49,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_16:05:14,2022-01-19_16:05:33,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_16:05:33,2022-01-19_16:22:57,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_16:23:15,2022-01-19_16:23:34,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_16:23:34,2022-01-19_16:30:00,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_16:32:00,2022-01-19_16:32:17,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_16:32:17,2022-01-19_16:51:22,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_16:51:43,2022-01-19_16:52:02,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_16:52:02,2022-01-19_17:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_17:00:00,2022-01-19_17:59:54,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_17:59:54,2022-01-19_18:00:00,F32,11,0,2,0,0,0,0,0,2,0,0
Running,2022-01-19_18:00:00,2022-01-19_18:00:12,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_18:00:12,2022-01-19_18:05:25,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_18:05:25,2022-01-19_18:11:57,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_18:11:57,2022-01-19_18:15:04,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_18:15:04,2022-01-19_18:18:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_18:18:00,2022-01-19_18:25:21,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_18:25:21,2022-01-19_18:30:04,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_18:30:04,2022-01-19_18:37:35,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_18:37:35,2022-01-19_18:37:39,F32,11,0,10,0,0,0,0,1,9,0,0
Bypassing,2022-01-19_18:37:39,2022-01-19_18:52:05,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_18:52:05,2022-01-19_19:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_19:00:00,2022-01-19_19:05:49,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_19:05:49,2022-01-19_19:22:34,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_19:22:34,2022-01-19_19:24:54,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_19:24:54,2022-01-19_19:27:50,F32,11,0,0,0,0,0,0,0,0,0,0
Line Stopped,2022-01-19_19:27:50,2022-01-19_19:32:49,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_19:32:49,2022-01-19_19:32:59,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_19:32:59,2022-01-19_20:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_20:00:00,2022-01-19_20:56:24,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_20:56:24,2022-01-19_20:56:27,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_20:56:27,2022-01-19_21:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_21:00:00,2022-01-19_21:32:03,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_21:32:03,2022-01-19_21:32:06,F32,11,0,19,0,0,0,0,2,17,0,0
Bypassing,2022-01-19_21:32:06,2022-01-19_21:35:23,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_21:35:23,2022-01-19_21:35:27,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_21:35:27,2022-01-19_21:56:19,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_21:56:19,2022-01-19_21:56:26,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_21:56:26,2022-01-19_22:00:00,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_22:00:00,2022-01-19_22:05:31,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_22:05:31,2022-01-19_22:06:27,F32,11,67,182,1,0,1,0,98,12,0,4
Bypassing,2022-01-19_22:06:27,2022-01-19_22:08:41,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_22:08:41,2022-01-19_22:09:21,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_22:09:21,2022-01-19_22:50:47,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_22:50:47,2022-01-19_23:00:00,F32,11,3240,4521,17,48,1,2,1169,39,0,22
Running,2022-01-19_23:00:00,2022-01-19_23:22:38,F32,11,10140,10652,101,85,5,3,275,85,7,52
Bypassing,2022-01-19_23:22:38,2022-01-19_23:22:53,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:22:53,2022-01-19_23:22:57,F32,11,0,12,0,0,0,0,4,8,0,0
Bypassing,2022-01-19_23:22:57,2022-01-19_23:23:08,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:23:08,2022-01-19_23:23:24,F32,11,0,29,0,0,0,0,16,13,0,0
Bypassing,2022-01-19_23:23:24,2022-01-19_23:23:28,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:23:28,2022-01-19_23:23:51,F32,11,1,72,0,1,0,0,39,31,0,0
Bypassing,2022-01-19_23:23:51,2022-01-19_23:23:54,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:23:54,2022-01-19_23:24:52,F32,11,0,120,0,0,0,0,74,46,0,0
Bypassing,2022-01-19_23:24:52,2022-01-19_23:24:53,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:24:53,2022-01-19_23:24:58,F32,11,0,17,0,0,0,0,5,12,0,0
Bypassing,2022-01-19_23:24:58,2022-01-19_23:25:02,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:25:02,2022-01-19_23:25:06,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_23:25:06,2022-01-19_23:25:07,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:25:07,2022-01-19_23:25:11,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_23:25:11,2022-01-19_23:25:27,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:25:27,2022-01-19_23:25:29,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_23:25:29,2022-01-19_23:25:36,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:25:36,2022-01-19_23:25:39,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_23:25:39,2022-01-19_23:25:48,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:25:48,2022-01-19_23:25:51,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_23:25:51,2022-01-19_23:26:01,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:26:01,2022-01-19_23:26:05,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_23:26:05,2022-01-19_23:26:06,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:26:06,2022-01-19_23:26:12,F32,11,0,50,1,0,0,0,13,37,0,0
Bypassing,2022-01-19_23:26:12,2022-01-19_23:26:52,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:26:52,2022-01-19_23:26:56,F32,11,0,8,0,0,0,0,4,4,0,0
Bypassing,2022-01-19_23:26:56,2022-01-19_23:28:30,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:28:30,2022-01-19_23:28:33,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_23:28:33,2022-01-19_23:29:56,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:29:56,2022-01-19_23:29:59,F32,11,0,0,0,0,0,0,0,0,0,0
Bypassing,2022-01-19_23:29:59,2022-01-19_23:36:06,F32,11,0,0,0,0,0,0,0,0,0,0
Running,2022-01-19_23:36:06,2022-01-20_00:00:00,F32,11,10871,11101,90,52,1,5,88,21,2,61
Running,2022-01-20_00:00:00,2022-01-20_01:00:00,F32,11,27499,28006,226,126,2,3,224,13,7,132
Running,2022-01-20_01:00:00,2022-01-20_02:00:00,F32,11,27470,27981,207,108,2,2,217,9,8,165
Running,2022-01-20_02:00:00,2022-01-20_03:00:00,F32,11,27529,28005,219,75,1,4,230,5,7,154
Running,2022-01-20_03:00:00,2022-01-20_04:00:00,F32,11,27539,28022,210,35,2,2,234,6,5,199
Running,2022-01-20_04:00:00,2022-01-20_05:00:00,F32,11,27471,27997,195,43,1,4,257,5,3,213
Running,2022-01-20_05:00:00,2022-01-20_06:00:00,F32,11,27618,28013,211,27,1,3,127,8,3,226
Running,2022-01-20_06:00:00,2022-01-20_07:00:00,F32,11,27610,27984,208,28,0,2,141,4,3,196
